timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1508596041380,196,CART - 0010 - Add to Cart,200,OK,Thread Group 1-3,text,true,,114,0,3,3,40,0,5
1508596041654,1,PROF - 0010 - EXC - NormalTraffic,200,OK,Thread Group 1-4,text,true,,0,0,4,4,0,0,0
1508596041655,1,PROF - 0020 - EXC - Random main action,200,OK,Thread Group 1-4,text,true,,0,0,4,4,0,0,0
1508596041656,1,FTUT - 0010 - EXC - JSR223 Sampler - FunctionUtils,200,OK,Thread Group 1-4,text,true,,0,0,4,4,0,0,0
1508596041657,3,LPDT - 0010 - EXC - JSR223 Sampler - Load PRODUCTS_DATA,200,,Thread Group 1-4,text,true,,357,0,4,4,0,0,0
1508596041364,481,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,4,4,3,0,5
1508596041545,367,SEAR - 0010 Search Items,200,OK,Thread Group 1-2,text,true,,114,0,4,4,44,0,3
1508596041852,75,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,4,4,23,0,1
1508596041577,371,CART - 0020 - Change Quatity,200,OK,Thread Group 1-3,text,true,,114,0,4,4,31,0,1
1508596041665,316,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,4,4,45,0,5
1508596041928,395,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,4,4,15,0,2
1508596041948,399,CART - 0030 - Place Order,200,OK,Thread Group 1-3,text,true,,114,0,4,4,32,0,5
1508596041912,469,SEAR - 0010 Search Items,200,OK,Thread Group 1-2,text,true,,114,0,4,4,8,0,5
1508596042330,138,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,4,4,19,0,1
1508596041982,489,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,4,4,17,0,2
1508596042347,176,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,4,4,21,0,4
1508596042478,61,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,4,4,29,0,1
1508596042523,103,CART - 0010 - Add to Cart,200,OK,Thread Group 1-3,text,true,,114,0,4,4,11,0,1
1508596042658,1,PROF - 0010 - EXC - NormalTraffic,200,OK,Thread Group 1-5,text,true,,0,0,5,5,0,0,0
1508596042659,1,PROF - 0020 - EXC - Random main action,200,OK,Thread Group 1-5,text,true,,0,0,5,5,0,0,0
1508596042660,0,FTUT - 0010 - EXC - JSR223 Sampler - FunctionUtils,200,OK,Thread Group 1-5,text,true,,0,0,5,5,0,0,0
1508596042661,1,LPDT - 0010 - EXC - JSR223 Sampler - Load PRODUCTS_DATA,200,,Thread Group 1-5,text,true,,357,0,5,5,0,0,0
1508596042469,398,SEAR - 0010 Search Items,200,OK,Thread Group 1-1,text,true,,114,0,5,5,42,0,4
1508596042387,500,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,5,5,22,0,1
1508596042669,302,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,5,5,40,0,3
1508596042892,85,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,5,5,32,0,1
1508596042539,502,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,5,5,15,0,4
1508596042867,227,SEAR - 0010 Search Items,200,OK,Thread Group 1-1,text,true,,114,0,5,5,40,0,3
1508596042627,493,CART - 0020 - Change Quatity,200,OK,Thread Group 1-3,text,true,,114,0,5,5,41,0,5
1508596043120,147,CART - 0030 - Place Order,200,OK,Thread Group 1-3,text,true,,114,0,5,5,10,0,4
1508596042977,333,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,5,5,49,0,2
1508596042971,432,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,5,5,2,0,5
1508596043045,436,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,5,5,14,0,2
1508596043095,450,SEAR - 0010 Search Items,200,OK,Thread Group 1-1,text,true,,114,0,5,5,9,0,3
1508596043310,343,CART - 0010 - Add to Cart,200,OK,Thread Group 1-2,text,true,,114,0,5,5,25,0,1
1508596043659,0,PROF - 0010 - EXC - NormalTraffic,200,OK,Thread Group 1-6,text,true,,0,0,6,6,0,0,0
1508596043659,1,PROF - 0020 - EXC - Random main action,200,OK,Thread Group 1-6,text,true,,0,0,6,6,0,0,0
1508596043660,0,FTUT - 0010 - EXC - JSR223 Sampler - FunctionUtils,200,OK,Thread Group 1-6,text,true,,0,0,6,6,0,0,0
1508596043661,1,LPDT - 0010 - EXC - JSR223 Sampler - Load PRODUCTS_DATA,200,,Thread Group 1-6,text,true,,357,0,6,6,0,0,0
1508596043278,389,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,6,6,12,0,4
1508596043410,314,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,6,6,42,0,3
1508596043482,287,SEAR - 0010 Search Items,200,OK,Thread Group 1-4,text,true,,114,0,6,6,30,0,5
1508596043777,161,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,6,6,5,0,5
1508596043667,270,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,6,6,28,0,4
1508596043551,460,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,6,6,25,0,3
1508596043662,369,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,6,6,43,0,3
1508596043943,113,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,6,6,29,0,1
1508596043654,422,CART - 0020 - Change Quatity,200,OK,Thread Group 1-2,text,true,,114,0,6,6,50,0,2
1508596043725,492,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,6,6,12,0,4
1508596043938,430,SEAR - 0010 Search Items,200,OK,Thread Group 1-3,text,true,,114,0,6,6,3,0,5
1508596044057,352,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,6,6,42,0,4
1508596044077,346,CART - 0030 - Place Order,200,OK,Thread Group 1-2,text,true,,114,0,6,6,45,0,4
1508596044017,421,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,6,6,28,0,3
1508596044033,415,CART - 0010 - Add to Cart,200,OK,Thread Group 1-6,text,true,,114,0,6,6,29,0,5
1508596044439,82,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,6,6,25,0,3
1508596044218,392,SEAR - 0010 Search Items,200,OK,Thread Group 1-5,text,true,,114,0,6,6,49,0,2
1508596044521,118,SEAR - 0010 Search Items,200,OK,Thread Group 1-1,text,true,,114,0,6,6,48,0,4
1508596044666,1,PROF - 0010 - EXC - NormalTraffic,200,OK,Thread Group 1-7,text,true,,0,0,7,7,0,0,0
1508596044667,1,PROF - 0020 - EXC - Random main action,200,OK,Thread Group 1-7,text,true,,0,0,7,7,0,0,0
1508596044668,0,FTUT - 0010 - EXC - JSR223 Sampler - FunctionUtils,200,OK,Thread Group 1-7,text,true,,0,0,7,7,0,0,0
1508596044669,1,LPDT - 0010 - EXC - JSR223 Sampler - Load PRODUCTS_DATA,200,,Thread Group 1-7,text,true,,357,0,7,7,0,0,0
1508596044409,359,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,7,7,30,0,4
1508596044643,189,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,7,7,40,0,1
1508596044427,412,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,7,7,3,0,5
1508596044768,71,CART - 0010 - Add to Cart,200,OK,Thread Group 1-4,text,true,,114,0,7,7,27,0,5
1508596044448,391,CART - 0020 - Change Quatity,200,OK,Thread Group 1-6,text,true,,114,0,7,7,48,0,4
1508596044372,495,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,7,7,13,0,5
1508596044671,267,SEAR - 0010 Search Items,200,OK,Thread Group 1-7,text,true,,114,0,7,7,24,0,4
1508596044613,343,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,7,7,18,0,2
1508596044832,160,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,7,7,41,0,5
1508596044844,148,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,7,7,49,0,2
1508596044942,67,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,7,7,9,0,2
1508596044839,188,CART - 0030 - Place Order,200,OK,Thread Group 1-6,text,true,,114,0,7,7,9,0,3
1508596044956,96,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,7,7,49,0,5
1508596044839,220,CART - 0020 - Change Quatity,200,OK,Thread Group 1-4,text,true,,114,0,7,7,6,0,3
1508596044868,300,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,7,7,41,0,5
1508596044996,179,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,7,7,38,0,5
1508596044993,245,SEAR - 0010 Search Items,200,OK,Thread Group 1-1,text,true,,114,0,7,7,16,0,5
1508596045013,269,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,7,7,24,0,3
1508596045176,164,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,7,7,24,0,5
1508596045054,354,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,7,7,7,0,3
1508596045059,373,CART - 0030 - Place Order,200,OK,Thread Group 1-4,text,true,,114,0,7,7,33,0,1
1508596045169,299,CART - 0010 - Add to Cart,200,OK,Thread Group 1-3,text,true,,114,0,7,7,28,0,5
1508596045028,494,SEAR - 0010 Search Items,200,OK,Thread Group 1-6,text,true,,114,0,7,7,44,0,1
1508596045239,350,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,7,7,6,0,1
1508596045469,129,CART - 0020 - Change Quatity,200,OK,Thread Group 1-3,text,true,,114,0,7,7,15,0,1
1508596045436,194,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,7,7,18,0,5
1508596045668,1,PROF - 0010 - EXC - NormalTraffic,200,OK,Thread Group 1-8,text,true,,0,0,8,8,0,0,0
1508596045669,1,PROF - 0020 - EXC - Random main action,200,OK,Thread Group 1-8,text,true,,0,0,8,8,0,0,0
1508596045670,0,FTUT - 0010 - EXC - JSR223 Sampler - FunctionUtils,200,OK,Thread Group 1-8,text,true,,0,0,8,8,0,0,0
1508596045671,1,LPDT - 0010 - EXC - JSR223 Sampler - Load PRODUCTS_DATA,200,,Thread Group 1-8,text,true,,357,0,8,8,0,0,0
1508596045282,411,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,8,8,37,0,1
1508596045672,67,SEAR - 0010 Search Items,200,OK,Thread Group 1-8,text,true,,114,0,8,8,10,0,4
1508596045526,233,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,8,8,24,0,1
1508596045598,196,CART - 0030 - Place Order,200,OK,Thread Group 1-3,text,true,,114,0,8,8,44,0,5
1508596045343,451,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,8,8,14,0,5
1508596045697,133,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,8,8,7,0,2
1508596045409,423,SEAR - 0010 Search Items,200,OK,Thread Group 1-5,text,true,,114,0,8,8,46,0,4
1508596045834,90,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,8,8,39,0,1
1508596045759,257,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,8,8,49,0,1
1508596045589,443,CART - 0010 - Add to Cart,200,OK,Thread Group 1-1,text,true,,114,0,8,8,24,0,3
1508596045630,408,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,8,8,25,0,3
1508596045800,279,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,8,8,1,0,5
1508596045836,257,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,8,8,3,0,1
1508596045739,373,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-8,text,true,,114,0,8,8,46,0,2
1508596045795,385,SEAR - 0010 Search Items,200,OK,Thread Group 1-2,text,true,,114,0,8,8,26,0,1
1508596045925,274,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,8,8,25,0,3
1508596046042,181,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,8,8,28,0,3
1508596046183,76,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,8,8,34,0,5
1508596046112,210,CART - 0010 - Add to Cart,200,OK,Thread Group 1-8,text,true,,114,0,8,8,39,0,2
1508596046094,238,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,8,8,25,0,4
1508596046229,199,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,8,8,34,0,5
1508596046017,453,SEAR - 0010 Search Items,200,OK,Thread Group 1-6,text,true,,114,0,8,8,12,0,3
1508596046264,218,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,8,8,25,0,4
1508596046033,455,CART - 0020 - Change Quatity,200,OK,Thread Group 1-1,text,true,,114,0,8,8,33,0,3
1508596046200,296,SEAR - 0010 Search Items,200,OK,Thread Group 1-7,text,true,,114,0,8,8,50,0,3
1508596046079,475,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,8,8,31,0,4
1508596046482,107,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,8,8,45,0,1
1508596046496,136,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,8,8,27,0,1
1508596046332,310,SEAR - 0010 Search Items,200,OK,Thread Group 1-5,text,true,,114,0,8,8,32,0,2
1508596046475,185,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,8,8,13,0,3
1508596046489,177,CART - 0030 - Place Order,200,OK,Thread Group 1-1,text,true,,114,0,8,8,24,0,5
1508596046667,0,PROF - 0010 - EXC - NormalTraffic,200,OK,Thread Group 1-9,text,true,,0,0,9,9,0,0,0
1508596046668,0,PROF - 0020 - EXC - Random main action,200,OK,Thread Group 1-9,text,true,,0,0,9,9,0,0,0
1508596046668,1,FTUT - 0010 - EXC - JSR223 Sampler - FunctionUtils,200,OK,Thread Group 1-9,text,true,,0,0,9,9,0,0,0
1508596046669,1,LPDT - 0010 - EXC - JSR223 Sampler - Load PRODUCTS_DATA,200,,Thread Group 1-9,text,true,,357,0,9,9,0,0,0
1508596046592,117,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,9,9,32,0,5
1508596046322,396,CART - 0020 - Change Quatity,200,OK,Thread Group 1-8,text,true,,114,0,9,9,3,0,3
1508596046643,95,SEAR - 0010 Search Items,200,OK,Thread Group 1-5,text,true,,114,0,9,9,7,0,2
1508596046633,121,CART - 0010 - Add to Cart,200,OK,Thread Group 1-7,text,true,,114,0,9,9,24,0,4
1508596046739,105,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,9,9,48,0,1
1508596046754,111,CART - 0020 - Change Quatity,200,OK,Thread Group 1-7,text,true,,114,0,9,9,37,0,5
1508596046428,493,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,9,9,15,0,4
1508596046671,285,SEAR - 0010 Search Items,200,OK,Thread Group 1-9,text,true,,114,0,9,9,36,0,5
1508596046663,300,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,9,9,3,0,4
1508596046555,445,CART - 0010 - Add to Cart,200,OK,Thread Group 1-3,text,true,,114,0,9,9,32,0,5
1508596046718,301,CART - 0030 - Place Order,200,OK,Thread Group 1-8,text,true,,114,0,9,9,42,0,5
1508596046963,95,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,9,9,10,0,3
1508596046924,184,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,9,9,45,0,5
1508596047000,124,CART - 0020 - Change Quatity,200,OK,Thread Group 1-3,text,true,,114,0,9,9,6,0,2
1508596046671,500,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,9,9,29,0,1
1508596046712,483,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,9,9,32,0,2
1508596047125,88,CART - 0030 - Place Order,200,OK,Thread Group 1-3,text,true,,114,0,9,9,6,0,2
1508596046844,421,CART - 0010 - Add to Cart,200,OK,Thread Group 1-5,text,true,,114,0,9,9,16,0,5
1508596046956,311,SEAR - 0010 Search Items,200,OK,Thread Group 1-9,text,true,,114,0,9,9,29,0,3
1508596047109,202,SEAR - 0010 Search Items,200,OK,Thread Group 1-4,text,true,,114,0,9,9,4,0,2
1508596046866,453,CART - 0030 - Place Order,200,OK,Thread Group 1-7,text,true,,114,0,9,9,42,0,1
1508596047171,164,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,9,9,32,0,3
1508596047200,241,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,9,9,38,0,1
1508596047064,408,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,9,9,45,0,4
1508596047022,466,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-8,text,true,,114,0,9,9,14,0,5
1508596047472,92,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,9,9,27,0,1
1508596047265,327,CART - 0020 - Change Quatity,200,OK,Thread Group 1-5,text,true,,114,0,9,9,17,0,3
1508596047311,321,SEAR - 0010 Search Items,200,OK,Thread Group 1-4,text,true,,114,0,9,9,2,0,2
1508596047213,440,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-3,text,true,,114,0,9,9,28,0,5
1508596047668,0,PROF - 0010 - EXC - NormalTraffic,200,OK,Thread Group 1-10,text,true,,0,0,10,10,0,0,0
1508596047272,397,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-9,text,true,,114,0,10,10,5,0,5
1508596047668,1,PROF - 0020 - EXC - Random main action,200,OK,Thread Group 1-10,text,true,,0,0,10,10,0,0,0
1508596047669,1,FTUT - 0010 - EXC - JSR223 Sampler - FunctionUtils,200,OK,Thread Group 1-10,text,true,,0,0,10,10,0,0,0
1508596047670,1,LPDT - 0010 - EXC - JSR223 Sampler - Load PRODUCTS_DATA,200,,Thread Group 1-10,text,true,,357,0,10,10,0,0,0
1508596047348,340,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,10,10,42,0,2
1508596047323,448,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,10,10,7,0,4
1508596047592,246,CART - 0030 - Place Order,200,OK,Thread Group 1-5,text,true,,114,0,10,10,27,0,4
1508596047674,193,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-9,text,true,,114,0,10,10,49,0,4
1508596047566,301,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,10,10,6,0,5
1508596047442,496,SEAR - 0010 Search Items,200,OK,Thread Group 1-2,text,true,,114,0,10,10,3,0,3
1508596047489,479,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-8,text,true,,114,0,10,10,8,0,2
1508596047633,399,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-4,text,true,,114,0,10,10,27,0,3
1508596047671,382,SEAR - 0010 Search Items,200,OK,Thread Group 1-10,text,true,,114,0,10,10,35,0,3
1508596047868,201,SEAR - 0010 Search Items,200,OK,Thread Group 1-6,text,true,,114,0,10,10,10,0,1
1508596047871,217,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-9,text,true,,114,0,10,10,31,0,3
1508596047654,438,CART - 0010 - Add to Cart,200,OK,Thread Group 1-3,text,true,,114,0,10,10,4,0,5
1508596047771,373,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,10,10,38,0,3
1508596047940,216,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,10,10,27,0,4
1508596047689,489,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-1,text,true,,114,0,10,10,11,0,2
1508596047842,340,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,10,10,49,0,1
1508596048069,135,SEAR - 0010 Search Items,200,OK,Thread Group 1-6,text,true,,114,0,10,10,41,0,2
1508596048146,58,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,10,10,33,0,1
1508596048159,96,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,10,10,47,0,1
1508596047968,300,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-8,text,true,,114,0,10,10,38,0,3
1508596048255,68,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,10,10,30,0,2
1508596048183,173,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,10,10,26,0,5
1508596048092,284,CART - 0020 - Change Quatity,200,OK,Thread Group 1-3,text,true,,114,0,10,10,18,0,4
1508596048032,350,CART - 0010 - Add to Cart,200,OK,Thread Group 1-4,text,true,,114,0,10,10,7,0,2
1508596048360,53,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-5,text,true,,114,0,10,10,40,0,5
1508596048088,350,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-9,text,true,,114,0,10,10,8,0,4
1508596048382,56,CART - 0020 - Change Quatity,200,OK,Thread Group 1-4,text,true,,114,0,10,10,43,0,2
1508596048057,444,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-10,text,true,,114,0,10,10,39,0,4
1508596048178,360,SEAR - 0010 Search Items,200,OK,Thread Group 1-1,text,true,,114,0,10,10,18,0,2
1508596048206,367,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-6,text,true,,114,0,10,10,14,0,3
1508596048204,397,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,10,10,43,0,5
1508596048601,58,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-7,text,true,,114,0,10,10,48,0,3
1508596048505,168,ANON - 0010 - Anonymous users browsing website,200,OK,Thread Group 1-10,text,true,,114,0,10,10,39,0,5
1508596048539,152,SEAR - 0010 Search Items,200,OK,Thread Group 1-1,text,true,,114,0,10,10,14,0,2
1508596048269,457,CART - 0010 - Add to Cart,200,OK,Thread Group 1-8,text,true,,114,0,10,10,9,0,3
1508596048323,409,AUTH - 0010 - Authenticated users browsing website,200,OK,Thread Group 1-2,text,true,,114,0,10,10,33,0,3
